cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,11/3/20,IN-4,Joe Mackey,James Baird,4,Expert ratings adjusted for national environment,-35.67436,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-4,Joe Mackey,James Baird,3,Fundamentals (non-polling factors),-33.5281,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-4,Joe Mackey,James Baird,2,CANTOR (analysis of comparable disticts),-35.79097,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-4,Joe Mackey,James Baird,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-3,Chip Coldiron,Jim Banks,4,Expert ratings adjusted for national environment,-36.90768,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-3,Chip Coldiron,Jim Banks,3,Fundamentals (non-polling factors),-34.6884,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-3,Chip Coldiron,Jim Banks,2,CANTOR (analysis of comparable disticts),-37.82029,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-3,Chip Coldiron,Jim Banks,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-2,Pat Hackett,Jackie Walorski,4,Expert ratings adjusted for national environment,-24.4249,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-2,Pat Hackett,Jackie Walorski,3,Fundamentals (non-polling factors),-14.49306,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-2,Pat Hackett,Jackie Walorski,2,CANTOR (analysis of comparable disticts),-23.45651,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-2,Pat Hackett,Jackie Walorski,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-1,Frank J. Mrvan,Mark Leyva,4,Expert ratings adjusted for national environment,26.44589,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-1,Frank J. Mrvan,Mark Leyva,3,Fundamentals (non-polling factors),27.31754,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-1,Frank J. Mrvan,Mark Leyva,2,CANTOR (analysis of comparable disticts),33.06566,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IN-1,Frank J. Mrvan,Mark Leyva,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-9,Jan Schakowsky,Sargis Sangari,4,Expert ratings adjusted for national environment,46.01443,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-9,Jan Schakowsky,Sargis Sangari,3,Fundamentals (non-polling factors),46.18322,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-9,Jan Schakowsky,Sargis Sangari,2,CANTOR (analysis of comparable disticts),61.66478,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-9,Jan Schakowsky,Sargis Sangari,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,4,Expert ratings adjusted for national environment,64.64545,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,3,Fundamentals (non-polling factors),64.64545,1.439034,1.439034,1.439034,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-8,Raja Krishnamoorthi,Preston Gabriel Nelson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-7,Danny K. Davis,Craig Cameron,4,Expert ratings adjusted for national environment,71.32233,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-7,Danny K. Davis,Craig Cameron,3,Fundamentals (non-polling factors),70.84127,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-7,Danny K. Davis,Craig Cameron,2,CANTOR (analysis of comparable disticts),92.3851,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-7,Danny K. Davis,Craig Cameron,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-6,Sean Casten,Jeanne Ives,4,Expert ratings adjusted for national environment,21.28814,0,0,.9308605,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-6,Sean Casten,Jeanne Ives,3,Fundamentals (non-polling factors),6.976053,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-6,Sean Casten,Jeanne Ives,2,CANTOR (analysis of comparable disticts),9.288913,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-6,Sean Casten,Jeanne Ives,1,Polls adjusted for house effects & other factors,-5.418804,.427319,.427319,.427319,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-5,Mike Quigley,Tommy Hanson,4,Expert ratings adjusted for national environment,48.2463,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-5,Mike Quigley,Tommy Hanson,3,Fundamentals (non-polling factors),48.47866,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-5,Mike Quigley,Tommy Hanson,2,CANTOR (analysis of comparable disticts),63.37472,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-5,Mike Quigley,Tommy Hanson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-4,Chuy García,Jesus Solorio,4,Expert ratings adjusted for national environment,68.1139,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-4,Chuy García,Jesus Solorio,3,Fundamentals (non-polling factors),68.20887,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-4,Chuy García,Jesus Solorio,2,CANTOR (analysis of comparable disticts),84.39094,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-4,Chuy García,Jesus Solorio,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-3,Marie Newman,Mike Fricilone,4,Expert ratings adjusted for national environment,20.44584,0,0,1.065116,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-3,Marie Newman,Mike Fricilone,3,Fundamentals (non-polling factors),23.80486,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-3,Marie Newman,Mike Fricilone,2,CANTOR (analysis of comparable disticts),15.95831,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-3,Marie Newman,Mike Fricilone,1,Polls adjusted for house effects & other factors,6.693718,.6964971,.6964971,.6964971,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-2,Robin Kelly,Theresa J. Raborn,4,Expert ratings adjusted for national environment,60.8489,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-2,Robin Kelly,Theresa J. Raborn,3,Fundamentals (non-polling factors),60.68983,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-2,Robin Kelly,Theresa J. Raborn,2,CANTOR (analysis of comparable disticts),79.23623,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-2,Robin Kelly,Theresa J. Raborn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-18,George Petrilli,Darin LaHood,4,Expert ratings adjusted for national environment,-39.2055,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-18,George Petrilli,Darin LaHood,3,Fundamentals (non-polling factors),-37.79217,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-18,George Petrilli,Darin LaHood,2,CANTOR (analysis of comparable disticts),-33.63917,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-18,George Petrilli,Darin LaHood,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-17,Cheri Bustos,Esther Joy King,4,Expert ratings adjusted for national environment,12.39356,0,0,1.583253,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-17,Cheri Bustos,Esther Joy King,3,Fundamentals (non-polling factors),15.2634,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-17,Cheri Bustos,Esther Joy King,2,CANTOR (analysis of comparable disticts),11.1257,.2646488,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-17,Cheri Bustos,Esther Joy King,1,Polls adjusted for house effects & other factors,9.688103,1.735351,1.735351,1.735351,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-16,Dani Brzozowski,Adam Kinzinger,4,Expert ratings adjusted for national environment,-24.34649,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-16,Dani Brzozowski,Adam Kinzinger,3,Fundamentals (non-polling factors),-19.38291,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-16,Dani Brzozowski,Adam Kinzinger,2,CANTOR (analysis of comparable disticts),-19.03414,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-16,Dani Brzozowski,Adam Kinzinger,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-15,Erika C. Weaver,Mary Miller,4,Expert ratings adjusted for national environment,-41.96939,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-15,Erika C. Weaver,Mary Miller,3,Fundamentals (non-polling factors),-39.72359,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-15,Erika C. Weaver,Mary Miller,2,CANTOR (analysis of comparable disticts),-43.44899,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-15,Erika C. Weaver,Mary Miller,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-14,Lauren Underwood,Jim Oberweis,4,Expert ratings adjusted for national environment,14.34374,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-14,Lauren Underwood,Jim Oberweis,3,Fundamentals (non-polling factors),7.503521,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-14,Lauren Underwood,Jim Oberweis,2,CANTOR (analysis of comparable disticts),5.746154,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-14,Lauren Underwood,Jim Oberweis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-13,Betsy Dirksen Londrigan,Rodney Davis,4,Expert ratings adjusted for national environment,-4.072409,0,0,1.44259,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-13,Betsy Dirksen Londrigan,Rodney Davis,3,Fundamentals (non-polling factors),-2.175891,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-13,Betsy Dirksen Londrigan,Rodney Davis,2,CANTOR (analysis of comparable disticts),-2.965483,.5466751,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-13,Betsy Dirksen Londrigan,Rodney Davis,1,Polls adjusted for house effects & other factors,-.7730026,1.453325,1.453325,1.453325,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-12,Raymond C. Lenzi,Mike Bost,4,Expert ratings adjusted for national environment,-24.14754,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-12,Raymond C. Lenzi,Mike Bost,3,Fundamentals (non-polling factors),-18.87187,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-12,Raymond C. Lenzi,Mike Bost,2,CANTOR (analysis of comparable disticts),-13.15246,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-12,Raymond C. Lenzi,Mike Bost,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-1,Bobby L. Rush,Philanise White,4,Expert ratings adjusted for national environment,52.70085,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-1,Bobby L. Rush,Philanise White,3,Fundamentals (non-polling factors),52.03593,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-1,Bobby L. Rush,Philanise White,2,CANTOR (analysis of comparable disticts),75.28905,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-1,Bobby L. Rush,Philanise White,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-11,Bill Foster,Rick Laib,4,Expert ratings adjusted for national environment,31.10741,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-11,Bill Foster,Rick Laib,3,Fundamentals (non-polling factors),31.99798,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-11,Bill Foster,Rick Laib,2,CANTOR (analysis of comparable disticts),39.93907,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-11,Bill Foster,Rick Laib,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-10,Bradley Schneider,Valerie Ramirez Mukherjee,4,Expert ratings adjusted for national environment,34.9876,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-10,Bradley Schneider,Valerie Ramirez Mukherjee,3,Fundamentals (non-polling factors),35.82604,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-10,Bradley Schneider,Valerie Ramirez Mukherjee,2,CANTOR (analysis of comparable disticts),44.8054,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IL-10,Bradley Schneider,Valerie Ramirez Mukherjee,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,ID-2,C. Aaron Swisher,Mike Simpson,4,Expert ratings adjusted for national environment,-30.13096,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,ID-2,C. Aaron Swisher,Mike Simpson,3,Fundamentals (non-polling factors),-27.64097,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,ID-2,C. Aaron Swisher,Mike Simpson,2,CANTOR (analysis of comparable disticts),-30.56492,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,ID-2,C. Aaron Swisher,Mike Simpson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,ID-1,Rudy Soto,Russ Fulcher,4,Expert ratings adjusted for national environment,-31.88434,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,ID-1,Rudy Soto,Russ Fulcher,3,Fundamentals (non-polling factors),-28.36477,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,ID-1,Rudy Soto,Russ Fulcher,2,CANTOR (analysis of comparable disticts),-42.15533,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,ID-1,Rudy Soto,Russ Fulcher,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-4,J.D. Scholten,Randy Feenstra,4,Expert ratings adjusted for national environment,-26.02198,0,0,2.085199,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-4,J.D. Scholten,Randy Feenstra,3,Fundamentals (non-polling factors),-14.07728,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-4,J.D. Scholten,Randy Feenstra,2,CANTOR (analysis of comparable disticts),-12.21103,0,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-4,J.D. Scholten,Randy Feenstra,1,Polls adjusted for house effects & other factors,-9.663322,2.741741,2.741741,2.741741,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-3,Cynthia Axne,David Young,4,Expert ratings adjusted for national environment,4.883397,0,0,1.452232,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-3,Cynthia Axne,David Young,3,Fundamentals (non-polling factors),4.370328,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-3,Cynthia Axne,David Young,2,CANTOR (analysis of comparable disticts),5.295296,.5273438,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-3,Cynthia Axne,David Young,1,Polls adjusted for house effects & other factors,11.93269,1.472656,1.472656,1.472656,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-2,Rita R. Hart,Mariannette Miller-Meeks,4,Expert ratings adjusted for national environment,2.644446,0,0,1.391483,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-2,Rita R. Hart,Mariannette Miller-Meeks,3,Fundamentals (non-polling factors),12.40869,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-2,Rita R. Hart,Mariannette Miller-Meeks,2,CANTOR (analysis of comparable disticts),5.128185,.6491446,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-2,Rita R. Hart,Mariannette Miller-Meeks,1,Polls adjusted for house effects & other factors,11.30035,1.350855,1.350855,1.350855,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-1,Abby Finkenauer,Ashley Hinson,4,Expert ratings adjusted for national environment,2.644446,0,0,1.47859,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-1,Abby Finkenauer,Ashley Hinson,3,Fundamentals (non-polling factors),11.7982,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-1,Abby Finkenauer,Ashley Hinson,2,CANTOR (analysis of comparable disticts),7.955778,.4744955,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,IA-1,Abby Finkenauer,Ashley Hinson,1,Polls adjusted for house effects & other factors,10.07226,1.525504,1.525504,1.525504,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,HI-2,Kaiali'i Kahele,Joe Akana,4,Expert ratings adjusted for national environment,43.04696,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,HI-2,Kaiali'i Kahele,Joe Akana,3,Fundamentals (non-polling factors),43.04476,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,HI-2,Kaiali'i Kahele,Joe Akana,2,CANTOR (analysis of comparable disticts),60.10089,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,HI-2,Kaiali'i Kahele,Joe Akana,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,HI-1,Ed Case,Ron Curtis,4,Expert ratings adjusted for national environment,48.96153,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,HI-1,Ed Case,Ron Curtis,3,Fundamentals (non-polling factors),49.41684,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,HI-1,Ed Case,Ron Curtis,2,CANTOR (analysis of comparable disticts),62.23886,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,HI-1,Ed Case,Ron Curtis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-9,Devin Pandy,Andrew Clyde,4,Expert ratings adjusted for national environment,-61.16802,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-9,Devin Pandy,Andrew Clyde,3,Fundamentals (non-polling factors),-58.87868,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-9,Devin Pandy,Andrew Clyde,2,CANTOR (analysis of comparable disticts),-63.12149,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-9,Devin Pandy,Andrew Clyde,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-8,Lindsay Holliday,Austin Scott,4,Expert ratings adjusted for national environment,-40.45246,0,0,.7177314,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-8,Lindsay Holliday,Austin Scott,3,Fundamentals (non-polling factors),-38.8652,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-8,Lindsay Holliday,Austin Scott,2,CANTOR (analysis of comparable disticts),-36.40211,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-8,Lindsay Holliday,Austin Scott,1,Polls adjusted for house effects & other factors,,0,0,0,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-7,Carolyn Bourdeaux,Rich McCormick,4,Expert ratings adjusted for national environment,4.103641,0,0,1.04708,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-7,Carolyn Bourdeaux,Rich McCormick,3,Fundamentals (non-polling factors),-5.807483,0,1.284435,1.284435,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-7,Carolyn Bourdeaux,Rich McCormick,2,CANTOR (analysis of comparable disticts),-4.56669,.8358126,.1545999,.1545999,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-7,Carolyn Bourdeaux,Rich McCormick,1,Polls adjusted for house effects & other factors,-.4094925,.6603371,.6603371,.6603371,40000,00:19:54  3 Nov 2020
2020,House,11/3/20,GA-6,Lucy McBath,Karen Handel,4,Expert ratings adjusted for national environment,10.24585,0,0,1.208407,40000,00:19:54  3 Nov 2020
